Series,EpisodeNumber,EpisodeTitle,AirDate,TaskNumber,Description,IsLive,IsTeam,IsPrize,Contestant1,Contestant2,Contestant3,Contestant4,Contestant5
16,10,Always forks and marbles,23 November 2023,5,"Throw a ball into the bathtub from behind the rope. You may not touch the rope. If a ball ends up not in the bathtub, you are eliminated.",TRUE,FALSE,FALSE,1,1,5,1,1
16,10,Always forks and marbles,23 November 2023,1,Most fun thing to be carrying when you enter a room full of people you don't know.,FALSE,FALSE,TRUE,1,5,5,3,2
16,10,Always forks and marbles,23 November 2023,2,"Eat these poppadoms. After each mouthful, you must lose a letter of the alphabet from your vocabulary, then either compliment Greg or insult Alex. Your insults and compliments must all be different. If you use a lost letter at any time, 10g will be added to your final poppadom weight.",FALSE,FALSE,FALSE,5,1,2,4,3
16,10,Always forks and marbles,23 November 2023,3,"Draw a picture of yourself eating some fruit on this tablet. You may not touch the touchscreen with any part of your hands. Also, throughout the task, you must become increasingly angry.",FALSE,FALSE,FALSE,1,5,3,2,4
16,10,Always forks and marbles,23 November 2023,4,Make these things pop when the timer hits zero.,FALSE,FALSE,FALSE,3,2,4,5,1
16,10,Always forks and marbles,23 November 2023,5,"Say whether the item will fit through the hole or not fit through the hole. If you get it right, you lose an egg.",TRUE,FALSE,FALSE,3,1,5,4,3
CoC3,1,Spider in my pocket,14 January 2024,1,Best thing that you would wish for if you had one wish from a genie.,FALSE,FALSE,TRUE,3,4,5,1,2
CoC3,1,Spider in my pocket,14 January 2024,2,"Be the best waiter. You must serve Alex all his food, drink and cutlery as it is currently set. If you drop or spill any items, you must clap for a full minute or else you will be disqualified. No running.",FALSE,FALSE,FALSE,4,DQ,DQ,3,5
CoC3,1,Spider in my pocket,14 January 2024,3,Give yourself a disadvantage for the next task.,FALSE,FALSE,FALSE,3,5,5,3,3
CoC3,1,Spider in my pocket,14 January 2024,4,Do something really stupid. You must not hurt yourself or anyone else.,FALSE,FALSE,FALSE,4,1,5,2,3
CoC3,1,Spider in my pocket,14 January 2024,5,"Don't say the Taskmaster's favourite thing. Alex will say a category. One at a time, you must shout a thing that falls into that category within two seconds of the previous person. If you pause, repeat, make a mistake or say the Taskmaster's favourite thing, you are eliminated.",TRUE,FALSE,FALSE,3,1,2,4,5
17,1,Grappling with my life,28 March 2024,1,"Most glorious thing that sounds a bit like ""Greg Davies"" if you mumble it.",FALSE,FALSE,TRUE,1,4,2,3,5
17,1,Grappling with my life,28 March 2024,2,Do the riskiest thing involving this egg without breaking this egg.,FALSE,FALSE,FALSE,4,5,DQ,DQ,DQ
17,1,Grappling with my life,28 March 2024,3,"Create the best single picture of an animal doing something surprising. All six blinds must be fully and equally involved in your picture. You may not see each other's work and you may only say two words at a time. After the task, your pieces will be lined up next to each other in this order: 1) Shortest Wikipedia entry, 2) Best show at the Edinburgh Fringe winner, 3) Smallest shoe size, 4) The person whom Alex said ""hello"" to first, 5) Most Twitter followers, 6) Lowest-scoring full name in Scrabble. You may not move outside of your segment.",FALSE,TRUE,FALSE,3,3,5,3,5
17,1,Grappling with my life,28 March 2024,4,Hoopla Gary before he crosses the finish line. Your time is doubled every time one of your limbs gets wet.,FALSE,FALSE,FALSE,5,3,2,0,4
17,1,Grappling with my life,28 March 2024,5,Bring your sausage to life. You may not write any words on your drawing.,TRUE,FALSE,FALSE,5,3,1,2,4
17,2,Jumungo,4 April 2024,1,Most fun thing to turn upside down.,FALSE,FALSE,TRUE,5,3,4,1,5
17,2,Jumungo,4 April 2024,2,Rescue the cat. The cat must come out of the top hole. Your head may not enter the dome. The door must remain closed.,FALSE,FALSE,FALSE,2,4,3,1,5
17,2,Jumungo,4 April 2024,3,Do the most epic thing using green material and this green screen onesie.,FALSE,TRUE,FALSE,5,5,4,5,4
17,2,Jumungo,4 April 2024,4,"Stick the heaviest thing to the board using three of the ingredients on the shelves. Once you've chosen your ingredients, you may not change your mind. You must choose your thing in the first two minutes.",FALSE,FALSE,FALSE,3,DQ,DQ,5,4
17,2,Jumungo,4 April 2024,5,Team Live:Guess the movie that your teammate is saying. Your teammate can only say the first three letters of each word of the movie title.,FALSE,FALSE,FALSE,5,5,3,5,3
17,3,Some impropriety?,11 April 2024,1,Best thing for a person that is meant for an animal.,FALSE,FALSE,TRUE,4,5,1,3,2
17,3,Some impropriety?,11 April 2024,2,"Work out who is following you. You must stare at the duck at all times and take an average-length step towards the duck every time it quacks. If the person following you agrees with you, they will say the name of a mammal. If the person following you disagrees with you, they will say the name of a bird. If the person following you doesn't know if they agree or disagree with you, they will say the name of an amphibian.",FALSE,FALSE,FALSE,5,4,2,DQ,3
17,3,Some impropriety?,11 April 2024,3,Complete the jobstacle course. Each job must be completed to a satisfactory-quality level. The baby must remain in the baby carrier at all times except during nappy change.,FALSE,FALSE,FALSE,3,5,1,2,4
17,3,Some impropriety?,11 April 2024,4,Create tension.,FALSE,FALSE,FALSE,5,3,4,1,4
17,3,Some impropriety?,11 April 2024,5,Catch the most monsters in your boxes. The monsters must propel themselves from the table.,TRUE,FALSE,FALSE,1,5,2,3,4
17,4,Apropos of Apoppo,18 April 2024,1,Greatest thing to give to a granny.,FALSE,FALSE,TRUE,1,5,3,2,4
17,4,Apropos of Apoppo,18 April 2024,2,"Work out who you are shaking hands with. You must only shake hands with the hands and you may not handle the hands in any other way. You may chop off a total of three fingers and one thumb but if you set off the health and safety emergency alarm, you are disqualified. Also, you may not look around, over, under or through the fence.",FALSE,FALSE,FALSE,4,3,5,2,1
17,4,Apropos of Apoppo,18 April 2024,3,Create the biggest and best dot-to-dot picture.,FALSE,FALSE,FALSE,2,5,1,5,3
17,4,Apropos of Apoppo,18 April 2024,4,"Fastest team to (go to the lab,) discover the (cake, eat one half, put the) other half (in the post box, put a flower on top) of this (task and then sit on top of this) task wins (five points.) You must (not necessarily) always hold hands. (That's up to you.)",FALSE,TRUE,FALSE,5,5,4,5,4
17,4,Apropos of Apoppo,18 April 2024,5,"Pass all your loo roll through your loo roll inner tube. If your loo roll breaks at any point, you must put down your loo roll and put both your hands in the air for 10 seconds before carrying on.",TRUE,FALSE,FALSE,5,DQ,DQ,DQ,DQ
17,5,Snooker cue umbrella chin,25 April 2024,1,Most extraordinary picture.,FALSE,FALSE,TRUE,1,5,4,3,2
17,5,Snooker cue umbrella chin,25 April 2024,2,"Be the most impressive load bearer. You must stand on the doormat, wave with one hand above your head and give a nice big thumbs up with the other whilst bearing the most impressive load. Your load must not be touching anything other than you.",FALSE,FALSE,FALSE,1,4,5,2,3
17,5,Snooker cue umbrella chin,25 April 2024,3,Take the most dramatic photo of yourself in mid-air. You may take five photos.,FALSE,FALSE,FALSE,4,4,1,5,4
17,5,Snooker cue umbrella chin,25 April 2024,4,"Tie yourself to the bed. You must be horizontal whilst in the lab. If you pull down the terrible tie, you are disqualified.",FALSE,FALSE,FALSE,4,3,2,5,DQ
17,5,Snooker cue umbrella chin,25 April 2024,5,Park a vehicle in the parking bay. Your vehicle must be rolled whilst standing on the spot and the worst parker each round is eliminated.,TRUE,FALSE,FALSE,2,4,3,1,5
17,6,A three ring man,2 May 2024,1,Best thing that you can get into.,FALSE,FALSE,TRUE,4,2,1,3,5
17,6,A three ring man,2 May 2024,3,Have the most exciting thumb war with Alex.,FALSE,FALSE,FALSE,4,3,3,1,5
17,6,A three ring man,2 May 2024,4,"Make the most moves on the movement circles. Your teammate must flip a bottle, then throw a dart at each dartboard to create a move. If they get a bulls-eye, you have free choice. Also, if they successfully land the bottle flip, your teammate may place a dart anywhere in the dartboard.",FALSE,TRUE,FALSE,5,5,2,5,2
17,6,A three ring man,2 May 2024,5,Team Live:Completely cover your teammate in rubber rings. Catchers must face the Taskmaster at all times with their hands above their head. Throwers must stay behind the white line.,FALSE,FALSE,FALSE,5,5,DQ,5,DQ
17,7,Dream date territory,9 May 2024,1,Snazziest hollow thing.,FALSE,FALSE,TRUE,2,1,3,5,4
17,7,Dream date territory,9 May 2024,2,What have you caught? You may only give one answer.,FALSE,FALSE,FALSE,3,4,5,2,0
17,7,Dream date territory,9 May 2024,3,"Perform a recognisable piece of classical music without using any musical instrument. You may not hum, sing, whistle or that sort of thing.",FALSE,FALSE,FALSE,3,4,5,2,1
17,7,Dream date territory,9 May 2024,4,"Take Alex to one side and do the following things to him: Confess your favourite piece of kitchen equipment, scream a body part of your choice in his face, declare a gardening tool in a silly voice.",FALSE,FALSE,FALSE,4,5,3,2,1
17,7,Dream date territory,9 May 2024,5,"Paint a face on your ball. You may not touch your balls with anything other than your tools. Also, you may not remove your helmet.",TRUE,FALSE,FALSE,1,4,3,5,2
17,8,The umbrella wink,16 May 2024,1,The thing of yours Greg would most like to squeeze in his mighty hands.,FALSE,FALSE,TRUE,4,2,5,2,3
17,8,The umbrella wink,16 May 2024,2,"Flick, flip and flap a flip-flop, flan and flapjack. You may only flick, flip and flap once.",FALSE,FALSE,FALSE,3,5,1,2,4
17,8,The umbrella wink,16 May 2024,3,"In the next task, you must say the word ""umbrella"" five times. If you say the word ""umbrella"" five times and no-one else says the word ""umbrella"", you get two bonus points. Your teammates must hear you say your umbrellas and you must not mention the concept of a bonus task. If you fail, you lose two points.",FALSE,FALSE,FALSE,-,-,2,2,-
17,8,The umbrella wink,16 May 2024,4,Make this mannequin come alive.,FALSE,FALSE,FALSE,1,3,3,2,5
17,8,The umbrella wink,16 May 2024,5,Write down a letter of the alphabet.,TRUE,FALSE,FALSE,2,5,4,1,3
17,9,Assistantbury,23 May 2024,1,Most splendid spherical thing.,FALSE,FALSE,TRUE,3,4,1,2,5
17,9,Assistantbury,23 May 2024,2,Create a new tradition to celebrate Assistant's Day.,FALSE,FALSE,FALSE,4,3,5,1,2
17,9,Assistantbury,23 May 2024,3,"Peg a sock, bin a sock, then don a sock on an appendage. Each single action must take place between bleeps.",FALSE,FALSE,FALSE,4,5,2,3,1
17,9,Assistantbury,23 May 2024,4,Make the back of your head look like the front of a head. You may not just make a mask. You must demonstrate your new front-of-head in action.,FALSE,FALSE,FALSE,3,5,2,2,4
17,9,Assistantbury,23 May 2024,5,"Bounce a ball on the bar. In round one, your ball must bounce once before falling off the bar. In round two, your ball must bounce twice before falling off the bar, and so on. Each player has one life.",TRUE,FALSE,FALSE,5,4,4,2,2
17,10,Ambience and information,30 May 2024,1,The thing that gives the most hope for the future of the human race.,FALSE,FALSE,TRUE,5,1,2,3,4
17,10,Ambience and information,30 May 2024,2,Find and complete the real task. Each task has a 1% chance of being the real task.,FALSE,FALSE,FALSE,DQ,4,DQ,3,5
17,10,Ambience and information,30 May 2024,3,"Hug your special friend. Every time you touch a letter, you must turn it over and one minute will be added to your time.",FALSE,FALSE,FALSE,4,3,1,5,2
17,10,Ambience and information,30 May 2024,4,"Present the best new short-form shiny floor American gameshow. Alex will be the contestant, one of you must be his rival and somebody must win.",FALSE,TRUE,FALSE,5,5,3,5,3
17,10,Ambience and information,30 May 2024,5,"Crawl around behind the wall for 20 seconds. On Greg's command, you must then pop up from behind the wall. If Greg correctly predicts where you will pop up, you will be eliminated. If there is a tie in the final, the round is replayed.",TRUE,FALSE,FALSE,2,4,5,4,2
18,1,The faceless facilitators,12 September 2024,1,Best thing that has been inside you.,FALSE,FALSE,TRUE,1,2,4,3,5
18,1,The faceless facilitators,12 September 2024,2,"Do not say any of this out loud. Carry out each instruction before reading the next. You must remain silent until you've completed all four instructions. Stare at camera number one for at least thirty seconds without smiling. Eat an imaginary fly that has just landed on you. Act like you don't like how it feels in your stomach at all. Look under the 6th, 33rd, 56th, and 91st letters of this task.",FALSE,FALSE,FALSE,3,1,4,5,2
18,1,The faceless facilitators,12 September 2024,3,Knock over exactly 100 cans. You must throw all five balls and pull one rope nice and hard. You must stay on the spot at all times and you may not move the spot.,FALSE,FALSE,FALSE,DQ,2,3,5,4
18,1,The faceless facilitators,12 September 2024,4,Do the most beautiful thing with bubbles.,FALSE,FALSE,FALSE,5,4,2,3,1
18,1,The faceless facilitators,12 September 2024,5,"Drink the vinegar. On your turn, you can either drink from one straw or not drink at all and get a clue from Alex instead. You must stand on the spot when choosing your straw and you must never stray from the spot. Only the vinegar drinker wins.",TRUE,FALSE,FALSE,0,0,0,0,5
18,2,...and then a detective comes in,19 September 2024,1,Most serious object that looks quite silly.,FALSE,FALSE,TRUE,4,1,2,3,5
18,2,...and then a detective comes in,19 September 2024,3,"Become the best multi-headed creature. Your creature must prove they are the best by doing something impressive. Also, during that impressive thing, they must speak one word at a time and explain what it is they are doing and why it is impressive.",FALSE,TRUE,FALSE,2,2,2,2,2
18,2,...and then a detective comes in,19 September 2024,4,Capture the most remarkable footage on this doorbell camera.,FALSE,FALSE,FALSE,2,2,3,4,5
18,2,...and then a detective comes in,19 September 2024,5,"Spin the wheel the same number of times or more as the person before you. You must land on the same color each time or else you're eliminated. If you land on gold, you are automatically through to the next round and the next person has to spin it one more time than the previous person.",TRUE,FALSE,FALSE,2,5,4,3,1
18,3,The gangsters of the sea,26 September 2024,1,The object with the most soul.,FALSE,FALSE,TRUE,4,5,2,3,1
18,3,The gangsters of the sea,26 September 2024,2,Put a rocket in your pocket.,FALSE,FALSE,FALSE,2,3,1,5,4
18,3,The gangsters of the sea,26 September 2024,3,Recreate a famous 2D piece of art in 3D.,FALSE,FALSE,FALSE,5,5,5,5,5
18,3,The gangsters of the sea,26 September 2024,4,"Win the pub quiz by cheating. If the quizmaster notices you cheating, you will lose a point and you must use a different method of cheating.",FALSE,TRUE,FALSE,5,5,5,4,4
18,3,The gangsters of the sea,26 September 2024,5,"Rustle Russell, fill Phil, mark Mark, rob Rob and pat Pat. When Alex blows his whistle, you must all either immediately say one word to the person next to you or perform one action. The people may only say yes or no. If you perform the wrong action, you are disqualified. You will then meet a new person.",TRUE,FALSE,FALSE,5,DQ,0,DQ,0
18,4,I'm a girl who likes a clean line,3 October 2024,1,"The thing most likely to make Greg say ""Oh, Christ, now that is badass!"".",FALSE,FALSE,TRUE,5,2,2,2,4
18,4,I'm a girl who likes a clean line,3 October 2024,2,Push the envelope the furthest.,FALSE,FALSE,FALSE,4,2,1,5,3
18,4,I'm a girl who likes a clean line,3 October 2024,3,Take a bite out of Alex's carrot. Alex will ring his bell every 10 seconds. You must laugh constantly throughout. You must both only walk at  gentle pace.,FALSE,FALSE,FALSE,4,10[1],1,3,2
18,4,I'm a girl who likes a clean line,3 October 2024,4,"Pick the Taskmaster's locket from its pocket. Every time you pick an incorrect pocket, you must high-five Alex. If you touch, tamper or peek into a pocket you must pick it.",FALSE,FALSE,FALSE,0,3,5,2,4
18,4,I'm a girl who likes a clean line,3 October 2024,5,"Team Live:Gather a herd of animals with exactly 22 legs. You may not harm any animals. You may only use animals on this side of the wall and you may not use each other. On Alex's whistle, you must hurl one of your herd over the wall. When your herd has 22 legs, only then may you don your tutus.",FALSE,FALSE,FALSE,5,5,5,0,0
18,5,Big stupid things,10 October 2024,1,The thing that is best when you add liquid to it.,FALSE,FALSE,TRUE,4,1,5,3,2
18,5,Big stupid things,10 October 2024,2,Direct the robot to its charging station and plug it in. You must give the robot an instruction every 10 seconds. The robot will ignore any instructions that contain the letter O or E. You may not touch the robot.,FALSE,FALSE,FALSE,1,4,5,3,2
18,5,Big stupid things,10 October 2024,3,Make the strongest smell. You must seal your smell in this jar and the Taskmaster will open it in the studio.,FALSE,FALSE,FALSE,3,4,2,5,1
18,5,Big stupid things,10 October 2024,4,Present the most heart-warming final story for a local news programme.,FALSE,TRUE,FALSE,4,4,4,3,3
18,5,Big stupid things,10 October 2024,5,Land your skydiver closest to the seal. You must catapult your skydiver with the catapult. Furthest from the target each round is eliminated.,TRUE,FALSE,FALSE,1,2,3,5,4
18,6,A dance as old as time itself,17 October 2024,1,Most fun thing to put in Alex's pocket without him knowing.,FALSE,FALSE,TRUE,5,4,4,3,3
18,6,A dance as old as time itself,17 October 2024,2,Put one fish in the frying pan. Dottiest fish wins. Your task ends when you put a fish in the frying pan.,FALSE,FALSE,FALSE,5,4,3,1,2
18,6,A dance as old as time itself,17 October 2024,3,"Create, handle and voice the most charismatic new children's television puppet sidekick for Alex.",FALSE,FALSE,FALSE,3,5,1,4,2
18,6,A dance as old as time itself,17 October 2024,4,"Defuse the robot. You must cut all the wires but one. If you cut the danger wire, the robot will spew and you will be disqualified. You must keep your goggles on at all times.",FALSE,FALSE,FALSE,5,DQ,DQ,4,3
18,6,A dance as old as time itself,17 October 2024,5,"Correctly guess this person's job. You must ask a yes or no question on your turn. If you take more than 10 seconds to ask your question, you miss a go.",TRUE,FALSE,FALSE,0,0,0,5,0
18,7,Captain Jackie and the hotdog,24 October 2024,1,The object that is bigger than your head that you would most like to carry with you for the rest of your life if you had to carry an object with you for the rest of your life.,FALSE,FALSE,TRUE,4,2,5,3,4
18,7,Captain Jackie and the hotdog,24 October 2024,2,Ring the bell. You may not look up.,FALSE,FALSE,FALSE,0,3,4,3,5
18,7,Captain Jackie and the hotdog,24 October 2024,3,"You must lie throughout the next task. Every time you tell the truth, everyone in your team will lose an actual Taskmaster point.",FALSE,FALSE,FALSE,5,-,-,-3,-
18,7,Captain Jackie and the hotdog,24 October 2024,4,Eat and obey five fortune cookies.,FALSE,FALSE,FALSE,2,1,5,4,3
18,7,Captain Jackie and the hotdog,24 October 2024,5,"Throw a beanbag onto the island. If you knock over a can, you are disqualified. If you miss the island, you are disqualified.",TRUE,FALSE,FALSE,5,4,3,3,3
18,8,The Nexus of Truth,31 October 2024,1,The thing that most makes Greg scratch his chin.,FALSE,FALSE,TRUE,4,3,1,3,5
18,8,The Nexus of Truth,31 October 2024,2,Put on the special glasses.,FALSE,FALSE,FALSE,5,2,3,1,4
18,8,The Nexus of Truth,31 October 2024,3,"Be at the highest number barrel when Alex blows his whistle again. You may only move to the next barrel when you have completed the challenge at the previous barrel. If you fail a barrel challenge twice in a row, you must move back to the first barrel. If you are at an even-numbered barrel at the end of the barrel task, you are disqualified.",FALSE,FALSE,FALSE,5,3,1,5,3
18,8,The Nexus of Truth,31 October 2024,4,"Label a part of your body, make a surprising noise and do something interesting with your legs.",FALSE,FALSE,FALSE,3,4,2[1],5,2
18,8,The Nexus of Truth,31 October 2024,5,"Team Live:Say the same word at the same time. Alex will give you a category. Taking it in turns, team members must both say one word that fits the category at the same time. If both team members say the same word at the same time, they win the round. Also, you must not say word that has been said before.",FALSE,FALSE,FALSE,2,2,2,3,3
18,9,The cockle children,7 November 2024,1,Best item for keeping things in that isn't just a regular item for keeping things in.,FALSE,FALSE,TRUE,4,1,5,2,3
18,9,The cockle children,7 November 2024,2,"Walk exactly one furlong in exactly 10 minutes. You may not make use of technology except to make three five-second phone calls. Also, you may not remove the hat.",FALSE,FALSE,FALSE,4,5,3,2,1
18,9,The cockle children,7 November 2024,3,Clean the most profound picture of majestic nature on a dirty thing.,FALSE,FALSE,FALSE,2,4,5,4,3
18,9,The cockle children,7 November 2024,4,"Place all the balls in the gutter and the gutter on the cow. The gutter must not enter the dome. You must not use anything floppy during your attempt. For every ball you touch, one minute will be added to your time. For every ball that touches the floor, 10 minutes will be added to your time. The task is over when the full gutter of balls is balancing by itself on the cow.",FALSE,TRUE,FALSE,5,5,5,3,3
18,9,The cockle children,7 November 2024,5,Predict whether each item will float or not float.,TRUE,FALSE,FALSE,5,3,3,4,3
18,10,Le Goose,14 November 2024,1,The thing most likely to make your buttocks clench.,FALSE,FALSE,TRUE,3,2,5,5,4
18,10,Le Goose,14 November 2024,2,"Say how many chairs are in this cinema. You may only give one answer. You must not say any numbers until you give your answer and you must say the name of every object that appears on the screen. If you miss an object, one minute will be added to your time. For every chair you get wrong, one minute will be added to your time.",FALSE,FALSE,FALSE,4,5,3,1,2
18,10,Le Goose,14 November 2024,3,Either throw five fives in a row or do 100 press-ups or eat a raw onion or find the needle in the haystack or sit silently for 10 minutes. You may only attempt two of these things.,FALSE,FALSE,FALSE,4,2,5,1,3
18,10,Le Goose,14 November 2024,4,"Present ""The Goose"".",FALSE,FALSE,FALSE,3,1,4,2,5
18,10,Le Goose,14 November 2024,5,"When Greg says ""eyes down"", you must look down. When Greg says ""eyes up"", you must immediately look at another contestant. If the contestant is also looking at you, you are both eliminated.",TRUE,FALSE,FALSE,0[1],0,0,5,0
18,10,Le Goose,14 November 2024,1,The source of the greatest pride.,FALSE,FALSE,TRUE,5,4,1,2,5
18,10,Le Goose,14 November 2024,2,Don as many gloves as possible.,FALSE,FALSE,FALSE,2,5,3,1,4
18,10,Le Goose,14 November 2024,3,Do something you regret.,FALSE,FALSE,FALSE,1,3,4,2,5
18,10,Le Goose,14 November 2024,4,"Transfer the most water from the bucket to the bottle using only the contents of one of these bins. You may open one bin every minute, but you must use the contents of the bin you open last. You may not touch or move the bucket or the bottle.",FALSE,FALSE,FALSE,DQ,DQ,3,5,4
18,10,Le Goose,14 November 2024,5,"Draw the most accurate picture of the contents of the box. If you answer Greg's question correctly, you may look in the box for 0.1 seconds. If you answer Greg's question incorrectly, you must start your picture again. You may only answer Greg's question if you are the first to shout your surname.",TRUE,FALSE,FALSE,5,4,3,2,1
19,1,Sometimes spit,1 May 2025,1,The object that reminds you of school the most in a good way.,FALSE,FALSE,TRUE,1,5,4,3,2
19,1,Sometimes spit,1 May 2025,2,"Put your hands on the hands, shut your eyes and keep them shut until you hear the whistle.",FALSE,FALSE,FALSE,4,1,3,2,5
19,1,Sometimes spit,1 May 2025,3,Do something really cool.,FALSE,FALSE,FALSE,1,3,5,2,4
19,1,Sometimes spit,1 May 2025,4,Win the Pealympics. There are five events. The top two performers in each event get a medal.,FALSE,FALSE,FALSE,3,5,2,5,2
19,1,Sometimes spit,1 May 2025,5,"Get the most raisins in your wine glass. You may only touch raisins with your mouth. You must not bend at the waist and your hands must be behind your back at all times. Also, every time you drop a raisin into your wine glass, you must shout the name of one of your competitors. That competitor must immediately shout their name too. If they don't, Alex will empty their wine glass.",TRUE,FALSE,FALSE,1,2,5,4,4
19,2,An invisible jump rope,8 May 2025,1,Snootiest thing.,FALSE,FALSE,TRUE,1,3,5,2,4
19,2,An invisible jump rope,8 May 2025,2,"Commentate on yourself achieving something really tricky, then achieve that really tricky thing.",FALSE,FALSE,FALSE,4,1,5,3,2
19,2,An invisible jump rope,8 May 2025,3,"Give Alex exactly 100 marbles on a plate and an eggcup full of tepid water. One of you must always be sitting down, one of you must always be jumping and one of you must always be clapping your hands. You must each change your action every 30 seconds and no-one may hold anything for more than five seconds at a time.",FALSE,TRUE,FALSE,5,1,5,5,1
19,2,An invisible jump rope,8 May 2025,4,Get the most liquid in this can. You may not leave the Submaravan.,FALSE,FALSE,FALSE,3,5,4,2,1
19,2,An invisible jump rope,8 May 2025,5,Choose an item from each box and place them on the corresponding half of your table.,TRUE,FALSE,FALSE,2,3,4,1,5
19,3,My presumably scrotum,15 May 2025,1,Best thing for a middle-aged man to keep on his bedside table.,FALSE,FALSE,TRUE,4,5,3,2,1
19,3,My presumably scrotum,15 May 2025,2,"Answer the cheese phone. Every time you move, Alex will play the French horn. If you choose to only use your sense of smell, Alex will not play the French horn and your final time will be halved.",FALSE,FALSE,FALSE,3,1,4,2,5
19,3,My presumably scrotum,15 May 2025,3,"Move the most cushions from one bin to the other bin without Alex correctly saying what colour cape you're wearing. You must be wearing a cape on the outside of your clothes throughout. You may not move the bins. If a cushion touches the ground, the task is over. Alex will alternately open then shut his eyes for as many seconds as there are letters in each of the words of this task.",FALSE,FALSE,FALSE,0,0,DQ,0,0
19,3,My presumably scrotum,15 May 2025,4,Paint the best picture of the Taskmaster and his assistant having fun on the canvas in the lab. You may only enter the lab when there are 30 seconds left in the task.,FALSE,FALSE,FALSE,4,1,5,3,2
19,3,My presumably scrotum,15 May 2025,5,"Team Live:Take it in turns as teams to obey Greg's previous order. If you hesitate, your team loses the round.",FALSE,FALSE,FALSE,1,3,1,1,3
19,4,Midnight picnic,22 May 2025,1,The thing that least suits its name if you shout it loudly while we're all looking at it on the screen.,FALSE,FALSE,TRUE,3,1,2,4,5
19,4,Midnight picnic,22 May 2025,2,"Put the most wetsuits on mannequins. The mannequins must be wearing their wetsuits properly. Also, you must tiptoe throughout and put your finger on your lips and say ""shhh"" at least once every 20 seconds.",FALSE,FALSE,FALSE,2,3,1,5,4
19,4,Midnight picnic,22 May 2025,3,Convince the other team that the following things are the opposite of what they are.,FALSE,TRUE,FALSE,5,3,5,5,3
19,4,Midnight picnic,22 May 2025,4,Tell Alex why the light bulb turns on. You may not touch or tamper with the light bulb.,FALSE,FALSE,FALSE,5,1,4,3,2
19,4,Midnight picnic,22 May 2025,5,"Win a game of Front Ham. One at a time, each person must discard three socks from the washing line and add one. If all your coloured socks are removed, you are eliminated.",TRUE,FALSE,FALSE,5,2,3,4,1
19,5,Maybe we're the monsters,29 May 2025,1,Best object to bestow in your will to a relative against whom you are seeking revenge.,FALSE,FALSE,TRUE,2,5,5,3,1
19,5,Maybe we're the monsters,29 May 2025,2,"Be the least annoying person round the campfire. You must either sing a folk song, tell a ghost story or recite a beat poem and not be annoying. Your song, story or poem must either be about fast cars, barbecues or DIY and it can contain no more than 100 words.",FALSE,FALSE,FALSE,DQ,2,DQ,5,4
19,5,Maybe we're the monsters,29 May 2025,3,"Draw the monster. You must not turn around or leave the car. If you fail to honk your horn when you see a lollipop lady, you must surrender your picture for 30 seconds.",FALSE,FALSE,FALSE,3,5,4,1,2
19,5,Maybe we're the monsters,29 May 2025,4,Shorten these pencils and place your shortened pencils in the pencil case.,FALSE,FALSE,FALSE,4,3,1,5,2
19,5,Maybe we're the monsters,29 May 2025,5,"Pop a balloon when you hear its colour. Last to pop is eliminated. If you pop early, you are eliminated.",TRUE,FALSE,FALSE,2,2,4,3,5
19,6,It's got to be obsolete,5 June 2025,1,The thing that is nicest to open.,FALSE,FALSE,TRUE,3,4,5,2,1
19,6,It's got to be obsolete,5 June 2025,2,"Work out what Alex has on the very top of his head. The very top of your head must never be more than five foot six inches from the ground. You may ask Alex yes-or-no questions, but Alex will only answer using his exciting new numbers system.",FALSE,FALSE,FALSE,3,1,2,5,4
19,6,It's got to be obsolete,5 June 2025,3,"Make yourselves look like one of you is the parent of the others, then capture your relationship with a classic family home video moment.",FALSE,TRUE,FALSE,5,4,5,5,4
19,6,It's got to be obsolete,5 June 2025,4,Teach the Taskmaster's Assistant a lesson he'll never forget.,FALSE,FALSE,FALSE,5,4,3,3,3
19,6,It's got to be obsolete,5 June 2025,5,"Don't blow the last thing off the table. If you don't blow anything off the table, you are eliminated. If you do blow the last thing off the table, you are eliminated. You must stay on the spot and you must not touch the table.",TRUE,FALSE,FALSE,4,5,1,3,2
19,7,Glass half most,12 June 2025,1,Biggest anticlimax.,FALSE,FALSE,TRUE,1,3,5,4,2
19,7,Glass half most,12 June 2025,2,What is in the one yellow box? You may only give one answer. All the information is in the task.,FALSE,FALSE,FALSE,5,2,4,3,1
19,7,Glass half most,12 June 2025,3,Eat this yoghurt with the most/least dignity.,FALSE,FALSE,FALSE,4,1,5,3,3
19,7,Glass half most,12 June 2025,4,"Put at least six litres of water in the vase. You must either use bucket A and route A or bucket B and route B. If you choose A, you must complete one of the tasks at every obstacle. If you choose B, you must trot throughout. You must stay within the arena at all times and must never touch the vase.",FALSE,FALSE,FALSE,3,DQ,4,5,DQ
19,7,Glass half most,12 June 2025,5,"Team Live:Get one of your balls into your bucket.  Your spoons must be poking through the fence when touching the ball, and only your spoons may touch your ball. You may not touch the other team's balls or buckets or spoons. You must always be on your side of the fence and your balls must always be on the other. If your ball touches the ground, you must start again.",FALSE,FALSE,FALSE,5,0,5,5,0
19,8,Science all your life,19 June 2025,1,Best object that you've borrowed from a fairly close friend.,FALSE,FALSE,TRUE,5,3,2,1,4
